tinh,huyen,xa,diaban,hoso,matv,sector,income
91,906,30913,18,13,4,,
91,906,30913,18,13,5,,
91,906,30913,18,13,6,,
91,906,30913,18,14,1,FarmForestAqua,
91,906,30913,18,14,2,FarmForestAqua,
91,906,30913,18,14,3,FarmForestAqua,
91,906,30913,18,14,4,FarmForestAqua,
91,906,30913,18,15,1,StateRun,13173
91,906,30913,18,15,2,HomeBusiness,
91,906,30913,18,15,3,,
91,906,30913,18,15,4,,
91,906,30919,21,13,1,FarmForestAqua,4315
91,906,30919,21,13,2,FarmForestAqua,4315
91,906,30919,21,13,3,FarmForestAqua,432
91,906,30919,21,13,4,,
91,906,30919,21,14,1,,
91,906,30919,21,14,2,FarmForestAqua,
91,906,30919,21,14,3,FarmForestAqua,
91,906,30919,21,14,4,FarmForestAqua,
91,906,30919,21,15,1,StateRun,67703
91,906,30919,21,15,2,FarmForestAqua,
91,906,30919,21,15,3,,
91,906,30919,21,15,4,,
91,906,30919,21,15,5,,
91,906,30928,26,13,1,FarmForestAqua,
91,906,30928,26,13,2,FarmForestAqua,
91,906,30928,26,13,3,FarmForestAqua,
91,906,30928,26,13,4,,
91,906,30928,26,13,5,,
91,906,30928,26,14,1,FarmForestAqua,
91,906,30928,26,14,2,FarmForestAqua,
91,906,30928,26,14,3,FarmForestAqua,
91,906,30928,26,14,4,FarmForestAqua,
91,906,30928,26,14,5,,
91,906,30928,26,14,6,,
91,906,30928,26,15,1,FarmForestAqua,
91,906,30928,26,15,2,FarmForestAqua,
91,906,30928,26,15,3,,
91,906,30928,26,15,4,,
91,906,30937,2,13,1,FarmForestAqua,
91,906,30937,2,13,2,FarmForestAqua,
91,906,30937,2,13,3,,
91,906,30937,2,13,4,,
91,906,30937,2,14,1,,
91,906,30937,2,14,2,FarmForestAqua,11236
91,906,30937,2,14,3,FarmForestAqua,11020
91,906,30937,2,14,4,FarmForestAqua,11020
91,906,30937,2,15,1,FarmForestAqua,2696
91,906,30937,2,15,2,FarmForestAqua,2480
91,906,30937,2,15,3,,
91,906,30943,26,13,1,,
91,906,30943,26,13,2,FarmForestAqua,
91,906,30943,26,13,3,FarmForestAqua,
91,906,30943,26,13,4,,
91,906,30943,26,13,5,,
91,906,30943,26,14,1,FarmForestAqua,4210
91,906,30943,26,14,2,FarmForestAqua,13819
91,906,30943,26,14,3,StateRun,22369
91,906,30943,26,14,4,,
91,906,30943,26,15,1,FarmForestAqua,
91,906,30943,26,15,2,FarmForestAqua,
91,906,30943,26,15,3,,
91,906,30943,26,15,4,,
91,906,30949,6,13,1,,
91,906,30949,6,13,2,FarmForestAqua,
91,906,30949,6,13,3,FarmForestAqua,
91,906,30949,6,13,4,FarmForestAqua,
91,906,30949,6,13,5,,
91,906,30949,6,13,6,,
91,906,30949,6,15,1,FarmForestAqua,1781
91,906,30949,6,15,2,FarmForestAqua,1781
91,906,30949,6,19,1,FarmForestAqua,
91,906,30949,6,19,2,FarmForestAqua,
91,906,30949,6,19,3,,
91,907,30955,30,13,1,,
91,907,30955,30,13,2,FarmForestAqua,
91,907,30955,30,13,3,FarmForestAqua,
91,907,30955,30,13,4,,
91,907,30955,30,15,1,FarmForestAqua,
91,907,30955,30,15,2,FarmForestAqua,
91,907,30955,30,15,3,,
91,907,30955,30,15,4,,
91,907,30955,30,19,1,FarmForestAqua,
91,907,30955,30,19,2,FarmForestAqua,
91,907,30955,30,19,3,,
91,907,30955,30,19,4,,
91,907,30961,3,13,1,FarmForestAqua,
91,907,30961,3,13,2,FarmForestAqua,
91,907,30961,3,13,3,,
91,907,30961,3,13,4,,
91,907,30961,3,14,1,HomeBusiness,
91,907,30961,3,14,2,HomeBusiness,
91,907,30961,3,15,1,,
91,907,30961,3,15,2,FarmForestAqua,13620
91,907,30961,3,15,3,FarmForestAqua,6756
91,907,30961,3,15,4,,
91,907,30967,5,14,1,FarmForestAqua,
91,907,30967,5,14,2,FarmForestAqua,
91,907,30967,5,14,3,,
91,907,30967,5,14,4,,
91,907,30967,5,15,1,FarmForestAqua,3893
91,907,30967,5,15,2,,
91,907,30967,5,15,3,FarmForestAqua,519
91,907,30967,5,15,4,FarmForestAqua,6920
91,907,30967,5,15,5,FarmForestAqua,5190
91,907,30967,5,15,6,,
91,907,30967,5,19,1,,
91,907,30967,5,19,2,FarmForestAqua,11667
91,907,30970,33,13,1,FarmForestAqua,
91,907,30970,33,13,2,FarmForestAqua,10799
91,907,30970,33,13,3,,
91,907,30970,33,13,4,,
91,907,30970,33,14,1,FarmForestAqua,
91,907,30970,33,14,2,,
91,907,30970,33,14,3,,
91,907,30970,33,14,4,FarmForestAqua,
91,907,30970,33,14,5,,
91,907,30970,33,14,6,FarmForestAqua,
91,907,30970,33,14,7,,
91,907,30970,33,15,1,FarmForestAqua,
91,907,30970,33,15,2,FarmForestAqua,
91,907,30970,33,15,3,FarmForestAqua,
91,907,30979,25,13,1,FarmForestAqua,9723
91,907,30979,25,13,2,HomeBusiness,12845
91,907,30979,25,13,3,FarmForestAqua,10587
91,907,30979,25,14,1,FarmForestAqua,
91,907,30979,25,14,2,FarmForestAqua,
91,907,30979,25,14,3,,
91,907,30979,25,14,4,,
91,907,30979,25,14,5,,
91,907,30979,25,14,6,,
91,907,30979,25,15,1,,
91,907,30979,25,15,2,,
91,907,30979,25,15,3,FarmForestAqua,
91,908,30985,20,14,1,StateRun,16785
91,908,30985,20,14,2,StateRun,28005
91,908,30985,20,14,3,,
91,908,30985,20,15,1,FarmForestAqua,
91,908,30985,20,15,2,FarmForestAqua,5482
91,908,30985,20,15,3,,
91,908,30985,20,15,4,FarmForestAqua,
91,908,30985,20,15,5,FarmForestAqua,7106
91,908,30985,20,19,1,StateRun,42017
91,908,30985,20,19,2,StateRun,35428
91,908,30985,20,19,3,,
91,908,30985,20,19,4,,
91,908,30994,26,13,1,HomeBusiness,
91,908,30994,26,13,2,FarmForestAqua,23331
91,908,30994,26,13,3,,
91,908,30994,26,13,4,,
91,908,30994,26,14,1,FarmForestAqua,
91,908,30994,26,14,2,HomeBusiness,8642
91,908,30994,26,14,3,FarmForestAqua,
91,908,30994,26,15,1,FarmForestAqua,
91,908,30994,26,15,2,FarmForestAqua,
91,908,30994,26,15,3,HomeBusiness,12963
91,908,30994,26,15,4,FarmForestAqua,
91,908,31000,23,13,1,,
91,908,31000,23,13,2,FarmForestAqua,
91,908,31000,23,13,3,FarmForestAqua,
91,908,31000,23,13,4,,
91,908,31000,23,13,5,,
91,908,31000,23,14,1,HomeBusiness,22439
91,908,31000,23,14,2,,
91,908,31000,23,14,3,,
91,908,31000,23,14,4,,
91,908,31000,23,14,5,,
91,908,31000,23,15,1,,
91,908,31000,23,15,2,FarmForestAqua,
91,908,31000,23,15,3,FarmForestAqua,2158
91,908,31000,23,15,4,,
91,908,31000,23,15,5,,
91,908,31009,17,13,1,FarmForestAqua,
91,908,31009,17,13,2,FarmForestAqua,
91,908,31009,17,13,3,,
91,908,31009,17,13,4,,
91,908,31009,17,13,5,,
91,908,31009,17,15,1,StateRun,79170
91,908,31009,17,15,2,HomeBusiness,
91,908,31009,17,15,3,,
91,908,31009,17,15,4,FarmForestAqua,
91,908,31009,17,15,5,,
91,908,31009,17,20,1,FarmForestAqua,
91,908,31009,17,20,2,FarmForestAqua,
91,908,31009,17,20,3,,
91,908,31009,17,20,4,,
91,908,31009,17,20,5,,
91,909,31024,8,13,1,HomeBusiness,
91,909,31024,8,13,2,FarmForestAqua,
91,909,31024,8,13,3,,
91,909,31024,8,13,4,,
91,909,31024,8,14,1,FarmForestAqua,
91,909,31024,8,14,2,FarmForestAqua,
91,909,31024,8,14,3,FarmForestAqua,
91,909,31024,8,14,4,,
91,909,31024,8,15,1,FarmForestAqua,9831
91,909,31024,8,15,2,FarmForestAqua,9075
91,909,31024,8,15,3,FarmForestAqua,9831
91,909,31031,16,13,1,FarmForestAqua,
91,909,31031,16,13,2,,
91,909,31031,16,13,3,,
91,909,31031,16,13,4,,
91,909,31031,16,14,1,FarmForestAqua,
91,909,31031,16,14,2,FarmForestAqua,
91,909,31031,16,14,3,FarmForestAqua,
91,909,31031,16,15,1,FarmForestAqua,12960
91,909,31031,16,15,2,FarmForestAqua,
91,909,31031,16,15,3,,
91,909,31039,14,14,1,FarmForestAqua,18904
91,909,31039,14,14,2,,
91,909,31039,14,14,3,,
91,909,31039,14,14,4,,
91,909,31039,14,15,1,,
91,909,31039,14,15,2,FarmForestAqua,
91,909,31039,14,15,3,FarmForestAqua,
91,909,31039,14,19,1,FarmForestAqua,
91,910,31060,25,13,1,FarmForestAqua,
91,910,31060,25,13,2,FarmForestAqua,
91,910,31060,25,13,3,,
91,910,31060,25,13,4,,
91,910,31060,25,14,1,FarmForestAqua,
91,910,31060,25,14,2,FarmForestAqua,
91,910,31060,25,14,3,,
91,910,31060,25,15,1,FarmForestAqua,
91,910,31060,25,15,2,FarmForestAqua,
91,910,31060,25,15,3,FarmForestAqua,
91,910,31060,25,15,4,,
91,910,31060,25,15,5,,
91,910,31069,16,13,1,FarmForestAqua,
91,910,31069,16,13,2,,
91,910,31069,16,13,3,,
91,910,31069,16,13,4,,
91,910,31069,16,14,1,FarmForestAqua,
91,910,31069,16,14,2,FarmForestAqua,
91,910,31069,16,14,3,,
91,910,31069,16,20,1,,
91,911,31078,14,14,1,FarmForestAqua,13710
91,911,31078,14,14,2,FarmForestAqua,
91,911,31078,14,14,3,,
91,911,31078,14,15,1,HomeBusiness,7717
91,911,31078,14,15,2,FarmForestAqua,20715
91,911,31078,14,15,3,,
91,911,31078,14,19,1,FarmForestAqua,
91,911,31078,14,19,2,,
91,911,31078,14,19,3,,
91,911,31081,19,13,1,StateRun,66295
91,911,31081,19,13,2,,
91,911,31081,19,13,3,,
91,911,31081,19,15,1,StateRun,26251
91,911,31081,19,15,2,,
91,911,31081,19,20,1,,
91,911,31084,3,13,1,FarmForestAqua,
91,911,31084,3,13,2,FarmForestAqua,
91,911,31084,3,13,3,FarmForestAqua,
91,911,31084,3,14,1,,
91,911,31084,3,14,2,FarmForestAqua,
91,911,31084,3,15,1,FarmForestAqua,33480
91,911,31084,3,15,2,,
91,911,31084,3,15,3,,
91,911,31102,7,14,1,,
91,911,31102,7,14,2,FarmForestAqua,
91,911,31102,7,14,3,,
91,911,31102,7,14,4,,
91,911,31102,7,15,1,HomeBusiness,18888
91,911,31102,7,15,2,FarmForestAqua,4047
91,911,31102,7,15,3,HomeBusiness,26012
91,911,31102,7,15,4,HomeBusiness,26012
91,911,31102,7,15,5,,
91,911,31102,7,15,6,,
91,911,31102,7,15,7,,
91,911,31102,7,15,8,,
91,911,31102,7,15,9,,
91,911,31102,7,19,1,FarmForestAqua,
91,911,31102,7,19,2,FarmForestAqua,
91,911,31102,7,19,3,,
91,911,31102,7,19,4,HomeBusiness,26997
91,911,31102,7,19,5,,
91,911,31102,7,19,6,FarmForestAqua,
91,911,31102,7,19,7,,
91,913,31012,2,13,1,FarmForestAqua,9728
91,913,31012,2,13,2,FarmForestAqua,7782
91,913,31012,2,13,3,FarmForestAqua,7782
91,913,31012,2,13,4,,
91,913,31012,2,13,5,,
91,913,31012,2,14,1,FarmForestAqua,
91,913,31012,2,14,2,,
91,913,31012,2,14,3,FarmForestAqua,
91,913,31012,2,14,4,,
91,913,31012,2,14,5,,
91,913,31012,2,14,6,,
91,913,31012,2,15,1,FarmForestAqua,
91,913,31012,2,15,2,,
91,913,31012,2,15,3,FarmForestAqua,
91,913,31012,2,15,4,,
91,913,31054,12,14,1,FarmForestAqua,
91,913,31054,12,14,2,FarmForestAqua,
91,913,31054,12,14,3,,
91,913,31054,12,14,4,,
91,913,31054,12,14,5,,
91,913,31054,12,19,1,HomeBusiness,
91,913,31054,12,19,2,HomeBusiness,
91,913,31054,12,19,3,,
91,913,31054,12,19,4,,
91,913,31054,12,19,5,,
91,913,31054,12,20,1,FarmForestAqua,
91,913,31054,12,20,2,,
91,913,31054,12,20,3,,
91,913,31054,12,20,4,,
91,913,31054,12,20,5,,
91,913,31066,26,13,1,FarmForestAqua,
91,913,31066,26,13,2,FarmForestAqua,
91,913,31066,26,13,3,,
91,913,31066,26,14,1,FarmForestAqua,
91,913,31066,26,14,2,FarmForestAqua,
91,913,31066,26,14,3,,
91,913,31066,26,14,4,,
91,913,31066,26,15,1,FarmForestAqua,8630
91,913,31066,26,15,2,FarmForestAqua,6904
91,913,31066,26,15,3,FarmForestAqua,
91,913,31066,26,15,4,,
91,914,30797,7,13,1,FarmForestAqua,
91,914,30797,7,15,1,HomeBusiness,
91,914,30797,7,15,2,HomeBusiness,
91,914,30797,7,15,3,HomeBusiness,
91,914,30797,7,20,1,FarmForestAqua,
91,914,30797,7,20,2,FarmForestAqua,
91,914,30797,7,20,3,,
92,916,31117,17,13,1,HomeBusiness,
92,916,31117,17,13,2,HomeBusiness,
92,916,31117,17,13,3,,
92,916,31117,17,13,4,,
92,916,31117,17,13,5,,
92,916,31117,17,14,1,,
92,916,31117,17,14,2,StateRun,41184
92,916,31117,17,14,3,HomeBusiness,
92,916,31117,17,14,4,,
92,916,31117,17,14,5,,
92,916,31117,17,15,1,,
92,916,31120,22,13,1,HomeBusiness,18000
92,916,31120,22,13,2,HomeBusiness,
92,916,31120,22,13,3,,
92,916,31120,22,14,1,HomeBusiness,
92,916,31120,22,14,2,HomeBusiness,
92,916,31120,22,14,3,HomeBusiness,
92,916,31120,22,14,4,HomeBusiness,
92,916,31120,22,14,5,,
92,916,31120,22,15,1,HomeBusiness,
92,916,31120,22,15,2,HomeBusiness,
92,916,31120,22,15,3,HomeBusiness,9000
92,916,31120,22,15,4,,
92,916,31123,23,13,1,StateRun,57604
92,916,31123,23,13,2,StateRun,37966
92,916,31123,23,13,3,StateRun,46728
92,916,31123,23,13,4,StateRun,56597
92,916,31123,23,13,5,StateRun,49346
92,916,31123,23,13,6,,
92,916,31123,23,13,7,,
92,916,31123,23,14,1,StateRun,31216
92,916,31123,23,14,2,StateRun,51355
92,916,31123,23,14,3,StateRun,70486
92,916,31123,23,14,4,,
92,916,31123,23,15,1,StateRun,72000
92,916,31123,23,15,2,StateRun,44400
92,916,31123,23,15,3,,
92,916,31123,23,15,4,,
92,916,31123,23,15,5,,
92,916,31123,23,15,6,,
92,916,31132,14,13,1,Private,11000
92,916,31132,14,13,2,,
92,916,31132,14,14,1,StateRun,26179
92,916,31132,14,14,2,,
92,916,31132,14,14,3,StateRun,34234
92,916,31132,14,14,4,StateRun,34234
92,916,31132,14,14,5,StateRun,54370
92,916,31132,14,15,1,HomeBusiness,21600
92,916,31132,14,15,2,,
92,916,31141,18,13,1,StateRun,48534
92,916,31141,18,13,2,StateRun,32826
92,916,31141,18,13,3,,
92,916,31141,18,14,1,,
92,916,31141,18,14,2,,
92,916,31141,18,14,3,StateRun,61080
92,916,31141,18,14,4,StateRun,61080
92,916,31141,18,14,5,,
92,916,31141,18,15,1,HomeBusiness,
92,916,31141,18,15,2,StateRun,26800
92,916,31141,18,15,3,,
92,916,31141,18,15,4,,
92,916,31147,4,13,1,HomeBusiness,
92,916,31147,4,13,2,Private,38700
92,916,31147,4,13,3,,
92,916,31147,4,13,4,,
92,916,31147,4,14,1,StateRun,53150
92,916,31147,4,14,2,StateRun,28150
92,916,31147,4,14,3,,
92,916,31147,4,15,1,StateRun,60214
92,916,31147,4,15,2,StateRun,38465
92,916,31147,4,15,3,StateRun,10412
92,916,31147,4,15,4,,
92,916,31149,7,13,1,HomeBusiness,32400
92,916,31149,7,13,2,HomeBusiness,21600
92,916,31149,7,13,3,,
92,916,31149,7,13,4,,
92,916,31149,7,14,1,,
92,916,31149,7,14,2,FarmForestAqua,
92,916,31149,7,14,3,HomeBusiness,
92,916,31149,7,14,4,Private,22500
92,916,31149,7,14,5,Private,22500
92,916,31149,7,14,6,,
92,916,31149,7,19,1,Private,29120
92,916,31149,7,19,2,HomeBusiness,24000
92,916,31149,7,19,3,Private,29120
92,916,31149,7,19,4,,
92,916,31149,7,19,5,,
92,917,31153,11,13,1,HomeBusiness,
92,917,31153,11,13,2,HomeBusiness,
92,917,31153,11,13,3,HomeBusiness,
92,917,31153,11,13,4,,
92,917,31153,11,14,1,FarmForestAqua,
92,917,31153,11,14,2,FarmForestAqua,
92,917,31153,11,14,3,FarmForestAqua,
92,917,31153,11,14,4,HomeBusiness,8124
92,917,31153,11,14,5,HomeBusiness,18760
92,917,31153,11,14,6,HomeBusiness,
92,917,31153,11,14,7,,
92,917,31153,11,15,1,FarmForestAqua,
92,917,31153,11,15,2,,
92,917,31153,11,15,3,FarmForestAqua,
92,917,31153,11,15,4,FarmForestAqua,
92,917,31153,11,15,5,FarmForestAqua,
92,917,31153,11,15,6,HomeBusiness,23250
92,917,31153,11,15,7,HomeBusiness,
92,917,31153,11,15,8,StateRun,16700
92,917,31154,10,13,1,FarmForestAqua,
92,917,31154,10,13,2,FarmForestAqua,
92,917,31154,10,14,1,HomeBusiness,25076
92,917,31154,10,14,2,HomeBusiness,
92,917,31154,10,14,3,HomeBusiness,18831
92,917,31154,10,15,1,Private,45200
92,917,31154,10,15,2,HomeBusiness,
92,917,31154,10,15,3,,
92,917,31154,10,15,4,,
92,917,31156,24,13,1,HomeBusiness,
92,917,31156,24,13,2,,
92,917,31156,24,13,3,,
92,917,31156,24,14,1,HomeBusiness,
92,917,31156,24,14,2,HomeBusiness,
92,917,31156,24,14,3,,
92,917,31156,24,14,4,,
92,917,31156,24,15,1,FarmForestAqua,12818
92,917,31156,24,15,2,FarmForestAqua,10975
92,917,31156,24,15,3,FarmForestAqua,18933
92,917,31156,24,15,4,,
92,917,31156,24,15,5,,
92,917,31156,24,15,6,,
92,917,31157,27,13,1,FarmForestAqua,
92,917,31157,27,13,2,,
92,917,31157,27,13,3,,
92,917,31157,27,14,1,FarmForestAqua,
92,917,31157,27,14,2,Private,7620
92,917,31157,27,14,3,Private,39450
92,917,31157,27,14,4,,
92,917,31157,27,14,5,,
92,917,31157,27,15,1,FarmForestAqua,
92,917,31157,27,15,2,FarmForestAqua,
92,917,31157,27,15,3,FarmForestAqua,18000
92,917,31157,27,15,4,FarmForestAqua,9600
92,917,31157,27,15,5,Private,38000
92,917,31157,27,15,6,,
92,917,31159,41,13,1,FarmForestAqua,
92,917,31159,41,13,2,FarmForestAqua,
92,917,31159,41,13,3,,
92,917,31159,41,13,4,FarmForestAqua,
92,917,31159,41,13,5,,
92,917,31159,41,14,1,FarmForestAqua,
92,917,31159,41,14,2,HomeBusiness,9000
92,917,31159,41,14,3,FarmForestAqua,
92,917,31159,41,14,4,Private,25500
92,917,31159,41,14,5,,
92,917,31159,41,14,6,,
92,917,31159,41,15,1,FarmForestAqua,
92,917,31159,41,15,2,Private,35344
92,917,31159,41,15,3,HomeBusiness,22153
92,917,31159,41,15,4,Private,48133
92,917,31162,46,13,1,Private,41811
92,917,31162,46,13,2,Private,44027
92,917,31162,46,14,1,Private,31000
92,917,31162,46,14,2,Private,52400
92,917,31162,46,14,3,,
92,917,31162,46,14,4,,
92,917,31162,46,15,1,Private,38464
92,918,31168,12,13,1,FarmForestAqua,18000
92,918,31168,12,13,2,HomeBusiness,23400
92,918,31168,12,13,3,,
92,918,31168,12,14,1,HomeBusiness,
92,918,31168,12,14,2,HomeBusiness,
92,918,31168,12,19,1,FarmForestAqua,
92,918,31168,12,19,2,HomeBusiness,20800
92,918,31168,12,19,3,HomeBusiness,5460
92,918,31168,12,19,4,,
92,918,31171,10,13,1,HomeBusiness,
92,918,31171,10,13,2,HomeBusiness,
92,918,31171,10,13,3,,
92,918,31171,10,13,4,,
92,918,31171,10,13,5,,
92,918,31171,10,13,6,,
92,918,31171,10,13,7,HomeBusiness,
92,918,31171,10,13,8,,
92,918,31171,10,14,1,Private,30000
92,918,31171,10,14,2,,
92,918,31171,10,14,3,,
92,918,31171,10,15,1,FarmForestAqua,5017
92,918,31171,10,15,2,,
92,918,31177,14,13,1,,
92,918,31177,14,13,2,FarmForestAqua,
92,918,31177,14,14,1,StateRun,60000
92,918,31177,14,14,2,StateRun,96000
92,918,31177,14,14,3,,
92,918,31177,14,14,4,,
92,918,31177,14,14,5,,
92,918,31177,14,15,1,StateRun,181248
92,918,31177,14,15,2,StateRun,87603
92,918,31177,14,15,3,,
92,918,31177,14,15,4,,
92,918,31180,31,13,1,StateRun,20800
92,918,31180,31,14,1,Private,15600
92,918,31180,31,14,2,Private,19600
92,918,31180,31,14,3,,
92,918,31180,31,15,1,,
92,918,31180,31,15,2,HomeBusiness,24000
92,919,31186,10,13,1,HomeBusiness,
92,919,31186,10,13,2,Private,42000
92,919,31186,10,13,3,,
92,919,31186,10,13,4,HomeBusiness,
92,919,31186,10,14,1,FarmForestAqua,
92,919,31186,10,14,2,,
92,919,31186,10,14,3,Private,40440
92,919,31186,10,14,4,Private,40440
92,919,31186,10,14,5,,
92,919,31186,10,15,1,HomeBusiness,
92,919,31186,10,15,2,HomeBusiness,
92,919,31186,10,15,3,FarmForestAqua,13700
92,919,31186,10,15,4,Private,19000
92,919,31186,10,15,5,,
92,919,31192,1,13,1,HomeBusiness,28572
92,919,31192,1,13,2,,
92,919,31192,1,13,3,HomeBusiness,14474
92,919,31192,1,13,4,,
92,919,31192,1,13,5,,
92,919,31192,1,15,1,,
92,919,31192,1,15,2,HomeBusiness,12500
92,919,31192,1,15,3,HomeBusiness,17300
92,919,31192,1,19,1,,
92,919,31198,19,13,1,HomeBusiness,21600
92,919,31198,19,13,2,FarmForestAqua,
92,919,31198,19,14,1,StateRun,21259
92,919,31198,19,14,2,FarmForestAqua,
92,919,31198,19,14,3,,
92,919,31198,19,14,4,,
92,919,31198,19,14,5,,
92,919,31198,19,15,1,StateRun,42600
92,919,31198,19,15,2,Private,22500
92,919,31198,19,15,3,,
92,923,31207,15,13,1,HomeBusiness,
92,923,31207,15,13,2,HomeBusiness,
92,923,31207,15,14,1,HomeBusiness,
92,923,31207,15,14,2,,
92,923,31207,15,15,1,StateRun,73707
92,923,31207,15,15,2,HomeBusiness,
92,923,31207,15,15,3,,
92,923,31207,15,15,4,StateRun,19958
92,923,31207,15,15,5,StateRun,16010
92,923,31210,14,13,1,,
92,923,31210,14,13,2,Private,17700
92,923,31210,14,13,3,Private,24600
92,923,31210,14,13,4,HomeBusiness,19400
92,923,31210,14,14,1,Private,12789
92,923,31210,14,14,2,Private,16645
92,923,31210,14,14,3,,
92,923,31210,14,15,1,,
92,923,31210,14,15,2,Private,33250
92,923,31210,14,15,3,Private,15810
92,923,31212,22,13,1,FarmForestAqua,
92,923,31212,22,13,2,FarmForestAqua,
92,923,31212,22,13,3,HomeBusiness,30950
92,923,31212,22,13,4,,
92,923,31212,22,14,1,FarmForestAqua,33846
92,923,31212,22,14,2,FarmForestAqua,4231
92,923,31212,22,14,3,,
92,923,31212,22,14,4,,
92,923,31212,22,20,1,HomeBusiness,
92,923,31212,22,20,2,HomeBusiness,
92,923,31213,31,13,1,,
92,923,31213,31,13,2,,
92,923,31213,31,13,3,StateRun,30300
92,923,31213,31,14,1,,
92,923,31213,31,14,2,,
92,923,31213,31,15,1,FarmForestAqua,
92,923,31213,31,15,2,FarmForestAqua,
92,923,31213,31,15,3,,
92,923,31216,14,13,1,FarmForestAqua,
92,923,31216,14,13,2,FarmForestAqua,
92,923,31216,14,13,3,FarmForestAqua,
92,923,31216,14,14,1,,
92,923,31216,14,14,2,FarmForestAqua,
92,923,31216,14,14,3,FarmForestAqua,
92,923,31216,14,14,4,,
92,923,31216,14,15,1,FarmForestAqua,18509
92,923,31216,14,15,2,FarmForestAqua,13442
92,923,31216,14,15,3,,
92,923,31216,14,15,4,,
92,923,31216,14,15,5,,
92,923,31219,32,13,1,FarmForestAqua,6000
92,923,31219,32,13,2,,
92,923,31219,32,13,3,FarmForestAqua,
92,923,31219,32,13,4,FarmForestAqua,
92,923,31219,32,13,5,FarmForestAqua,
92,923,31219,32,13,6,,
92,923,31219,32,14,1,,
92,923,31219,32,14,2,HomeBusiness,
92,923,31219,32,14,3,HomeBusiness,
92,923,31219,32,14,4,HomeBusiness,
92,923,31219,32,14,5,,
92,923,31219,32,15,1,FarmForestAqua,
92,923,31219,32,15,2,FarmForestAqua,
92,923,31219,32,15,3,FarmForestAqua,
92,923,31219,32,15,4,FarmForestAqua,
92,923,31228,9,13,1,HomeBusiness,
92,923,31228,9,13,2,HomeBusiness,
92,923,31228,9,13,3,HomeBusiness,
92,923,31228,9,13,4,,
92,923,31228,9,14,1,Private,10042
92,923,31228,9,14,2,HomeBusiness,
92,923,31228,9,14,3,,
92,923,31228,9,14,4,,
92,923,31228,9,15,1,FarmForestAqua,
92,923,31228,9,15,2,FarmForestAqua,
92,923,31228,9,15,3,FarmForestAqua,
92,923,31228,9,15,4,HomeBusiness,
92,924,31232,4,13,1,,
92,924,31232,4,13,2,,
92,924,31232,4,14,1,HomeBusiness,
92,924,31232,4,14,2,,
92,924,31232,4,15,1,HomeBusiness,
92,924,31232,4,15,2,HomeBusiness,
92,924,31232,4,15,3,HomeBusiness,
92,924,31232,4,15,4,HomeBusiness,
92,924,31232,4,15,5,,
92,924,31237,19,13,1,FarmForestAqua,
92,924,31237,19,13,2,FarmForestAqua,
92,924,31237,19,13,3,,
92,924,31237,19,14,1,FarmForestAqua,
92,924,31237,19,14,2,FarmForestAqua,
92,924,31237,19,14,3,FarmForestAqua,
92,924,31237,19,14,4,,
92,924,31237,19,15,1,,
92,924,31237,19,15,2,FarmForestAqua,
92,924,31237,19,15,3,FarmForestAqua,
92,924,31237,19,15,4,FarmForestAqua,
92,924,31237,19,15,5,FarmForestAqua,
92,924,31237,19,15,6,,
92,924,31243,1,13,1,FarmForestAqua,12469
92,924,31243,1,13,2,FarmForestAqua,10554
92,924,31243,1,13,3,,
92,924,31243,1,13,4,,
92,924,31243,1,14,1,FarmForestAqua,
92,924,31243,1,14,2,FarmForestAqua,
92,924,31243,1,14,3,,
92,924,31243,1,14,4,FarmForestAqua,
92,924,31243,1,14,5,FarmForestAqua,
92,924,31243,1,14,6,,
92,924,31243,1,15,1,FarmForestAqua,
92,924,31243,1,15,2,HomeBusiness,
92,924,31243,1,15,3,,
92,924,31252,3,13,1,,
92,924,31252,3,13,2,FarmForestAqua,8547
92,924,31252,3,13,3,FarmForestAqua,10683
92,924,31252,3,13,4,HomeBusiness,8101
92,924,31252,3,14,1,Private,21600
92,924,31252,3,14,2,FarmForestAqua,
92,924,31252,3,14,3,,
92,924,31252,3,14,4,,
92,924,31252,3,15,1,FarmForestAqua,
92,924,31252,3,15,2,FarmForestAqua,
92,924,31252,3,15,3,FarmForestAqua,
92,924,31252,3,15,4,FarmForestAqua,
